district_code,district_name,state_name,year,month,turbidity,ndci,cdom,ndwi,awei,lst_celsius
000247,Kasaragod,Kerala,2022,3,0.1464,0.06,0.6218,-0.1084,-0.2149,28.9
000247,Kasaragod,Kerala,2022,4,0.1649,0.0214,0.6109,-0.0724,-0.0344,26.7
000247,Kasaragod,Kerala,2022,5,0.061,0.0953,0.6764,-0.1338,-0.0944,22.37
000247,Kasaragod,Kerala,2022,6,0.1423,0.0828,0.7485,-0.0911,-0.1943,33.82
000247,Kasaragod,Kerala,2022,7,0.1458,0.0788,0.5507,-0.0984,-0.1668,32.79
000247,Kasaragod,Kerala,2022,8,0.1139,0.0669,0.9019,0.1459,-0.2567,22.82
000247,Kasaragod,Kerala,2022,9,0.1094,0.0447,0.7316,-0.0261,-0.1229,31.83
000247,Kasaragod,Kerala,2022,10,0.0,0.0315,0.5825,-0.0174,-0.2059,29.23
000247,Kasaragod,Kerala,2022,11,0.0837,0.0487,0.556,-0.1184,-0.1924,32.34
000247,Kasaragod,Kerala,2022,12,0.1207,0.0438,0.6817,-0.0854,-0.1413,26.82
000247,Kasaragod,Kerala,2023,1,0.1246,0.0653,0.3871,-0.1308,-0.2171,27.02
000247,Kasaragod,Kerala,2023,2,0.0486,-0.0241,0.7542,-0.2733,-0.0021,27.29
000247,Kasaragod,Kerala,2023,3,0.0666,0.0035,0.351,-0.1713,-0.1809,32.24
000247,Kasaragod,Kerala,2023,4,0.0225,0.0608,0.3224,-0.1725,-0.1498,24.95
000247,Kasaragod,Kerala,2023,5,0.1772,0.0726,0.6743,-0.1446,-0.2867,26.63
000247,Kasaragod,Kerala,2023,6,0.1575,0.0815,0.5372,-0.0831,-0.2648,36.04
000247,Kasaragod,Kerala,2023,7,0.1001,0.0235,0.2868,-0.0787,-0.0694,28.89
000247,Kasaragod,Kerala,2023,8,0.1355,0.0959,0.7475,-0.0969,-0.0839,29.41
000247,Kasaragod,Kerala,2023,9,0.1154,0.1169,0.5434,-0.0711,-0.1576,31.98
000247,Kasaragod,Kerala,2023,10,0.1544,0.0905,0.7161,-0.108,-0.1039,29.13
000247,Kasaragod,Kerala,2023,11,0.0938,0.0361,0.5742,-0.1381,-0.1585,27.36
000247,Kasaragod,Kerala,2023,12,0.1244,0.0652,0.6011,-0.1361,-0.2908,27.68
000248,Kollam,Kerala,2019,1,0.1147,0.0091,0.3333,-0.1098,-0.2895,31.03
000248,Kollam,Kerala,2019,2,0.1652,0.0197,0.3446,-0.0539,-0.1796,29.18
000248,Kollam,Kerala,2019,3,0.1384,0.0374,0.5704,-0.035,-0.1554,34.14
000248,Kollam,Kerala,2019,4,0.1147,0.0577,0.7322,0.0653,-0.1285,27.14
000248,Kollam,Kerala,2019,5,0.0669,0.0549,0.435,-0.0483,-0.1702,29.55
000248,Kollam,Kerala,2019,6,0.0561,0.1144,0.4919,-0.1257,-0.3118,27.38
000248,Kollam,Kerala,2019,7,0.1527,0.0709,0.7644,0.0771,0.026,28.43
000248,Kollam,Kerala,2019,8,0.1377,0.0699,0.598,0.137,-0.0788,30.72
000248,Kollam,Kerala,2019,9,0.179,0.1104,0.6256,0.016,-0.0512,24.52
000248,Kollam,Kerala,2019,10,0.0756,0.0451,0.7484,0.1793,-0.2437,26.56
000248,Kollam,Kerala,2019,11,0.1221,-0.0018,0.3323,-0.111,-0.2542,31.35
000248,Kollam,Kerala,2019,12,0.0814,0.0108,0.4473,-0.0049,-0.273,26.97
000248,Kollam,Kerala,2020,1,0.0849,0.0325,0.6458,0.0418,-0.1448,30.46
000248,Kollam,Kerala,2020,2,0.0518,0.0611,0.8052,-0.1186,-0.2004,30.29
000248,Kollam,Kerala,2020,3,0.1765,0.0856,0.4099,-0.0731,-0.2606,27.04
000248,Kollam,Kerala,2020,4,0.0348,0.042,0.4724,-0.1128,-0.1507,28.85
000248,Kollam,Kerala,2020,5,0.1443,0.0354,0.3466,0.0277,-0.1452,29.78
000248,Kollam,Kerala,2020,6,0.172,0.0817,0.8087,-0.0775,-0.0311,30.27
000248,Kollam,Kerala,2020,7,0.1516,0.0593,0.6976,-0.0417,-0.0244,27.81
000248,Kollam,Kerala,2020,8,0.0935,0.0909,0.9761,-0.0045,-0.1245,34.57
000248,Kollam,Kerala,2020,9,0.168,0.0695,0.9174,-0.084,-0.1433,30.22
000248,Kollam,Kerala,2020,10,0.2413,0.0222,0.4299,-0.0819,-0.051,30.71
000248,Kollam,Kerala,2020,11,0.0663,0.0155,0.5017,-0.0917,-0.1686,27.27
000248,Kollam,Kerala,2020,12,0.0867,0.0418,0.6907,-0.0721,-0.1378,29.03
000248,Kollam,Kerala,2021,1,0.0065,0.0503,0.4995,0.0265,-0.3147,22.26
000248,Kollam,Kerala,2021,2,0.1395,0.0574,0.6207,-0.0676,-0.2092,26.62
000248,Kollam,Kerala,2021,3,0.1083,0.0182,0.8224,-0.1522,-0.3215,29.16
000248,Kollam,Kerala,2021,4,0.0587,0.0858,0.3008,-0.232,-0.2372,28.39
000248,Kollam,Kerala,2021,5,0.063,0.042,0.8594,-0.1561,-0.361,27.3
000248,Kollam,Kerala,2021,6,0.0884,0.0912,0.7345,-0.0357,-0.0722,25.99
000248,Kollam,Kerala,2021,7,0.1922,0.057,0.9118,-0.0508,-0.155,28.61
000248,Kollam,Kerala,2021,8,0.1743,0.1174,0.7136,0.1459,-0.1922,28.59
000248,Kollam,Kerala,2021,9,0.0896,0.0589,0.561,-0.1423,-0.0165,30.97
000248,Kollam,Kerala,2021,10,0.08,0.0596,0.538,-0.1179,-0.1494,27.95
000248,Kollam,Kerala,2021,11,0.1008,-0.0074,0.7231,0.0043,-0.0974,26.4
000248,Kollam,Kerala,2021,12,0.1488,0.063,0.4702,-0.1242,-0.21,21.01
000248,Kollam,Kerala,2022,1,0.1097,0.0163,0.4416,-0.0875,-0.2345,25.0
000248,Kollam,Kerala,2022,2,0.1076,0.0242,0.4708,-0.0059,-0.184,28.99
000248,Kollam,Kerala,2022,3,0.1784,0.043,0.5049,-0.1495,-0.0149,27.71
000248,Kollam,Kerala,2022,4,0.0535,0.054,0.5067,-0.1328,-0.0371,28.38
000248,Kollam,Kerala,2022,5,0.036,0.0368,0.3223,-0.1607,-0.0997,25.83
000248,Kollam,Kerala,2022,6,0.2771,-0.0044,0.5935,-0.016,-0.1039,30.89
000248,Kollam,Kerala,2022,7,0.1313,0.1116,0.4755,-0.044,-0.2214,27.71
000248,Kollam,Kerala,2022,8,0.1321,0.0926,0.508,-0.0473,-0.1079,29.63
000248,Kollam,Kerala,2022,9,0.0894,0.081,0.8351,0.0674,-0.1378,30.76
000248,Kollam,Kerala,2022,10,0.0919,0.082,0.7018,-0.1928,-0.2153,26.03
000248,Kollam,Kerala,2022,11,0.0952,0.0154,0.5822,-0.1123,-0.2127,28.76
000248,Kollam,Kerala,2022,12,0.0229,0.0734,0.7259,0.0125,-0.2097,28.78
000248,Kollam,Kerala,2023,1,0.1523,0.0289,0.6738,-0.1589,-0.1483,29.18
000248,Kollam,Kerala,2023,2,0.0552,0.0653,0.5343,-0.1129,-0.1185,31.23
000248,Kollam,Kerala,2023,3,0.1207,0.0504,0.7058,-0.126,-0.1105,26.15
000248,Kollam,Kerala,2023,4,0.0891,0.0221,0.5874,0.0213,-0.0476,32.88
000248,Kollam,Kerala,2023,5,0.0679,0.1312,0.7775,-0.0185,-0.1751,23.31
000248,Kollam,Kerala,2023,6,0.1137,0.0615,0.6377,-0.0592,-0.1128,30.63
000248,Kollam,Kerala,2023,7,0.1488,0.068,0.6209,0.0884,-0.1486,31.54
000248,Kollam,Kerala,2023,8,0.1461,0.018,1.008,0.0736,0.1164,31.85
000248,Kollam,Kerala,2023,9,0.1477,0.0912,0.5884,-0.0931,0.0995,28.34
000248,Kollam,Kerala,2023,10,0.107,0.0641,0.5649,-0.0229,-0.21,38.56
000248,Kollam,Kerala,2023,11,0.0047,0.03,0.7615,-0.2256,-0.1803,27.0
000248,Kollam,Kerala,2023,12,0.0942,0.0863,0.6219,-0.1601,-0.0981,28.7
000249,Kottayam,Kerala,2019,1,0.031,0.0299,0.5874,-0.0385,-0.2128,30.87
000249,Kottayam,Kerala,2019,2,0.1035,0.0297,0.6086,-0.0416,-0.2184,24.69
000249,Kottayam,Kerala,2019,3,0.1098,0.0228,0.8249,-0.0089,-0.2234,29.37
000249,Kottayam,Kerala,2019,4,0.0956,0.0951,0.3585,-0.0844,-0.2953,29.27
000249,Kottayam,Kerala,2019,5,0.0058,0.0599,0.8908,-0.1437,-0.3508,29.98
000249,Kottayam,Kerala,2019,6,0.1292,0.1023,0.8249,0.0575,-0.1126,34.67
000249,Kottayam,Kerala,2019,7,0.1847,0.0523,0.5625,0.0793,-0.0431,27.04
000249,Kottayam,Kerala,2019,8,0.1271,0.0721,0.783,-0.0428,0.0215,30.29
000249,Kottayam,Kerala,2019,9,0.2132,0.0396,0.885,0.0686,-0.1025,27.62
000249,Kottayam,Kerala,2019,10,0.1651,0.0362,0.5992,-0.0596,-0.3136,27.45
000249,Kottayam,Kerala,2019,11,0.0539,0.0033,0.9126,-0.1524,-0.1376,34.28
000249,Kottayam,Kerala,2019,12,0.0683,0.0122,0.8643,-0.1745,-0.2411,26.29
000249,Kottayam,Kerala,2020,1,0.1077,-0.0046,0.6933,-0.0628,-0.1135,30.53
000249,Kottayam,Kerala,2020,2,0.1227,0.0408,0.6088,-0.1521,-0.1806,25.63
000249,Kottayam,Kerala,2020,3,0.1068,0.0368,0.4774,-0.016,-0.1207,28.17
000249,Kottayam,Kerala,2020,4,0.0129,0.0236,0.5885,-0.0622,-0.151,28.7
000249,Kottayam,Kerala,2020,5,0.1015,0.0435,0.5058,0.0324,-0.0967,29.75
000249,Kottayam,Kerala,2020,6,0.0883,0.0385,0.6552,-0.0661,-0.2239,29.51
000249,Kottayam,Kerala,2020,7,0.0508,0.0713,0.7364,0.0132,-0.2905,23.64
000249,Kottayam,Kerala,2020,8,0.1344,0.0551,0.4774,-0.1972,-0.1982,28.89
000249,Kottayam,Kerala,2020,9,0.1332,0.0379,0.5096,-0.0523,-0.1929,30.17
000249,Kottayam,Kerala,2020,10,0.128,0.0636,0.4359,-0.0733,-0.1641,32.46
000249,Kottayam,Kerala,2020,11,0.1987,0.0872,0.5313,-0.1617,-0.2201,26.28
000249,Kottayam,Kerala,2020,12,0.2047,0.0787,0.6934,-0.0357,-0.0629,29.85
000249,Kottayam,Kerala,2021,1,0.0904,0.0723,0.7101,-0.1894,0.0401,26.16
000249,Kottayam,Kerala,2021,2,0.1771,0.0452,0.7738,-0.0957,-0.3443,31.21
000249,Kottayam,Kerala,2021,3,0.1737,0.0498,0.7287,-0.1554,-0.1937,31.33
000249,Kottayam,Kerala,2021,4,0.1191,0.0654,0.754,0.035,-0.0868,29.0
000249,Kottayam,Kerala,2021,5,0.0993,0.0558,0.4074,-0.0786,-0.3145,26.88
000249,Kottayam,Kerala,2021,6,0.1825,0.0622,0.8713,-0.0282,0.0104,28.37
000249,Kottayam,Kerala,2021,7,0.1396,0.1086,0.6334,0.005,-0.1525,22.32
000249,Kottayam,Kerala,2021,8,0.1152,0.1179,0.7103,0.0465,-0.017,31.54
000249,Kottayam,Kerala,2021,9,0.2248,0.0644,0.8828,0.0287,-0.0655,23.03
000249,Kottayam,Kerala,2021,10,0.1201,0.0775,0.6349,0.0,-0.0704,27.16
000249,Kottayam,Kerala,2021,11,0.1055,0.042,0.5367,-0.092,-0.1766,21.73
000249,Kottayam,Kerala,2021,12,0.098,0.0621,0.6195,-0.1057,-0.3011,24.08
000249,Kottayam,Kerala,2022,1,0.0734,-0.0044,0.5935,-0.1673,-0.1798,26.32
000249,Kottayam,Kerala,2022,2,0.0028,0.0206,0.628,-0.0376,-0.2273,28.76
000249,Kottayam,Kerala,2022,3,0.0908,0.0435,0.4783,-0.1025,-0.2613,32.13
000249,Kottayam,Kerala,2022,4,0.0662,0.0553,0.4401,-0.116,-0.301,26.29
000249,Kottayam,Kerala,2022,5,0.1488,0.0486,0.7243,-0.1169,-0.1265,30.45
000249,Kottayam,Kerala,2022,6,0.1806,0.1025,0.7332,-0.0592,-0.2516,26.92
000249,Kottayam,Kerala,2022,7,0.1646,0.1074,0.7334,-0.0499,-0.1526,29.3
000249,Kottayam,Kerala,2022,8,0.1753,0.0751,0.585,-0.0929,-0.1816,27.11
000249,Kottayam,Kerala,2022,9,0.1418,0.0497,0.576,0.0299,-0.0513,34.29
000249,Kottayam,Kerala,2022,10,0.117,0.0078,0.3689,-0.0899,-0.2048,27.25
000249,Kottayam,Kerala,2022,11,0.041,0.0212,0.7613,-0.0184,-0.1735,29.87
000249,Kottayam,Kerala,2022,12,0.0426,0.0595,0.5026,-0.0004,-0.1516,23.36
000249,Kottayam,Kerala,2023,1,0.0389,0.0475,0.4637,-0.0107,-0.3854,27.79
000249,Kottayam,Kerala,2023,2,0.0207,0.0387,0.4139,-0.1056,-0.2915,25.92
000249,Kottayam,Kerala,2023,3,0.1532,0.0366,0.1892,-0.1133,-0.0586,29.08
000249,Kottayam,Kerala,2023,4,0.1462,0.0317,0.6955,-0.1367,-0.1681,31.52
000249,Kottayam,Kerala,2023,5,0.0463,-0.0039,0.5369,-0.0737,-0.0353,28.26
000249,Kottayam,Kerala,2023,6,0.1763,0.0534,0.5613,0.0027,0.0488,29.27
000249,Kottayam,Kerala,2023,7,0.1583,0.0535,0.5753,0.0647,-0.2555,26.91
000249,Kottayam,Kerala,2023,8,0.133,0.0773,0.6465,0.0383,0.1856,26.03
000249,Kottayam,Kerala,2023,9,0.1586,0.0538,0.7993,0.1223,-0.1156,32.21
000249,Kottayam,Kerala,2023,10,0.0516,0.088,0.8587,-0.1105,-0.1329,24.26
000249,Kottayam,Kerala,2023,11,0.069,0.0663,0.956,-0.2456,-0.1806,31.79
000249,Kottayam,Kerala,2023,12,0.1915,0.044,0.7943,-0.0408,-0.0223,27.41
000250,Kozhikode,Kerala,2019,1,0.1049,0.0314,0.5558,-0.124,-0.2815,33.39
000250,Kozhikode,Kerala,2019,2,0.1032,0.0356,0.5399,-0.2238,-0.1389,25.41
000250,Kozhikode,Kerala,2019,3,0.0694,0.0841,0.5195,-0.0632,-0.2551,26.47
000250,Kozhikode,Kerala,2019,4,0.0685,0.0445,0.3917,-0.039,0.0809,29.79
000250,Kozhikode,Kerala,2019,5,0.0539,0.0703,0.3684,-0.1615,-0.2438,31.14
000250,Kozhikode,Kerala,2019,6,0.1799,0.0312,0.7821,-0.0694,-0.0492,26.92
000250,Kozhikode,Kerala,2019,7,0.1397,0.0493,0.6446,-0.1199,-0.1953,27.29
000250,Kozhikode,Kerala,2019,8,0.0965,0.0626,0.6726,0.0811,-0.2219,26.09
000250,Kozhikode,Kerala,2019,9,0.1467,0.0249,0.6967,-0.0238,-0.0555,35.91
000250,Kozhikode,Kerala,2019,10,0.1029,0.0338,0.7443,-0.101,-0.2164,33.36
000250,Kozhikode,Kerala,2019,11,0.1375,0.0215,0.4617,-0.2068,-0.31,31.39
000250,Kozhikode,Kerala,2019,12,0.0746,-0.0036,0.6686,-0.0865,-0.2448,26.09
000250,Kozhikode,Kerala,2020,1,0.1009,0.0522,0.6602,-0.2399,-0.3098,26.66
000250,Kozhikode,Kerala,2020,2,0.0333,0.0643,0.7013,-0.1485,-0.1337,28.68
000250,Kozhikode,Kerala,2020,3,0.1116,-0.0363,0.5708,-0.1479,-0.2141,26.72
000250,Kozhikode,Kerala,2020,4,0.0401,0.04,0.5378,-0.0278,-0.2141,26.29
000250,Kozhikode,Kerala,2020,5,0.0377,0.1318,0.7492,-0.0868,-0.3419,23.45
000250,Kozhikode,Kerala,2020,6,0.2286,0.1223,0.7012,-0.0898,-0.1649,26.59
000250,Kozhikode,Kerala,2020,7,0.2489,0.0679,0.7818,0.0513,-0.2385,29.44
000250,Kozhikode,Kerala,2020,8,0.1309,0.1126,0.7505,-0.0293,-0.0953,27.14
000250,Kozhikode,Kerala,2020,9,0.0975,0.0513,0.7343,0.0485,-0.0468,24.5
000250,Kozhikode,Kerala,2020,10,0.1162,0.0684,0.8556,-0.2069,-0.0926,32.78
000250,Kozhikode,Kerala,2020,11,0.0452,0.0695,0.3458,-0.102,-0.3039,30.05
000250,Kozhikode,Kerala,2020,12,0.0975,0.0395,0.6916,-0.1682,-0.198,30.09
000250,Kozhikode,Kerala,2021,1,0.0834,0.0539,0.5618,0.0144,-0.0588,27.75
000250,Kozhikode,Kerala,2021,2,0.0942,0.0197,0.9385,-0.0374,-0.1099,32.28
000250,Kozhikode,Kerala,2021,3,0.0976,0.042,0.8237,-0.1433,-0.2181,28.93
000250,Kozhikode,Kerala,2021,4,0.0459,0.074,0.6825,-0.1433,-0.0835,24.48
000250,Kozhikode,Kerala,2021,5,0.0815,0.0948,0.5802,-0.2187,-0.1757,27.16
000250,Kozhikode,Kerala,2021,6,0.1712,0.1069,0.6499,-0.2148,-0.0541,26.17
000250,Kozhikode,Kerala,2021,7,0.1705,0.1,0.8194,0.0429,-0.1409,28.85
000250,Kozhikode,Kerala,2021,8,0.1664,0.0984,0.5116,0.0487,-0.2916,22.94
000250,Kozhikode,Kerala,2021,9,0.0624,0.0896,0.7533,-0.0089,-0.1664,30.62
000250,Kozhikode,Kerala,2021,10,0.0665,0.0402,0.4745,-0.0482,-0.2581,29.16
000250,Kozhikode,Kerala,2021,11,0.1044,0.098,0.6104,-0.0005,-0.1191,24.63
000250,Kozhikode,Kerala,2021,12,0.0722,0.0418,0.6817,-0.0379,-0.1346,25.61
000250,Kozhikode,Kerala,2022,1,0.0991,0.0375,0.6553,-0.2301,-0.2024,22.71
000250,Kozhikode,Kerala,2022,2,0.0458,0.099,0.8541,-0.1521,-0.1507,29.45
000250,Kozhikode,Kerala,2022,3,0.1683,0.0574,0.4428,-0.1656,-0.1604,22.52
000250,Kozhikode,Kerala,2022,4,0.0142,0.0754,0.9963,-0.1499,-0.2161,27.76
000250,Kozhikode,Kerala,2022,5,0.1122,0.0243,0.5846,-0.0362,-0.2578,28.03
000250,Kozhikode,Kerala,2022,6,0.1968,0.073,0.4295,-0.2069,-0.2242,32.75
000250,Kozhikode,Kerala,2022,7,0.132,0.0844,0.8545,-0.1247,0.1564,28.89
000250,Kozhikode,Kerala,2022,8,0.1718,0.0528,0.5151,-0.023,-0.171,29.47
000250,Kozhikode,Kerala,2022,9,0.0385,0.0328,0.5824,-0.116,0.194,29.75
000250,Kozhikode,Kerala,2022,10,0.1134,0.0172,0.4954,-0.1403,-0.0853,23.74
000250,Kozhikode,Kerala,2022,11,0.0829,0.0632,0.2533,-0.233,-0.3404,27.44
000250,Kozhikode,Kerala,2022,12,0.0772,0.0779,0.267,-0.1332,-0.0825,23.28
000250,Kozhikode,Kerala,2023,1,0.0942,0.0725,0.8111,-0.2003,-0.1628,28.12
000250,Kozhikode,Kerala,2023,2,0.0481,0.013,0.4103,0.197,-0.082,28.21
000250,Kozhikode,Kerala,2023,3,0.0578,0.0669,0.4175,-0.074,-0.1163,27.52
000250,Kozhikode,Kerala,2023,4,0.07,0.0345,0.7454,-0.1038,-0.0345,22.52
000250,Kozhikode,Kerala,2023,5,0.0366,0.0525,0.6678,-0.1054,-0.0598,25.17
000250,Kozhikode,Kerala,2023,6,0.1458,0.1065,0.9273,-0.0414,0.1585,29.48
000250,Kozhikode,Kerala,2023,7,0.2299,0.0637,0.6369,0.0687,-0.0281,29.15
000250,Kozhikode,Kerala,2023,8,0.0928,0.1528,0.619,-0.0193,-0.3026,27.52
000250,Kozhikode,Kerala,2023,9,0.1894,0.0697,1.0578,-0.0017,-0.1692,34.33
000250,Kozhikode,Kerala,2023,10,0.2227,0.0904,0.6203,-0.1147,-0.364,29.07
000250,Kozhikode,Kerala,2023,11,0.1198,0.0158,0.6116,-0.0104,-0.2282,28.98
000250,Kozhikode,Kerala,2023,12,0.0,0.1047,0.4996,-0.1237,-0.174,27.41
000251,Malappuram,Kerala,2019,1,0.148,0.0389,0.5131,-0.0253,-0.4732,24.17
000251,Malappuram,Kerala,2019,2,0.1121,0.0751,0.727,-0.3178,-0.2484,30.58
000251,Malappuram,Kerala,2019,3,0.0487,0.043,0.6677,-0.0948,-0.1511,27.48
000251,Malappuram,Kerala,2019,4,0.1285,0.0678,0.7281,-0.0362,-0.1015,26.55
000251,Malappuram,Kerala,2019,5,0.0786,0.0561,0.8938,-0.0817,-0.0322,32.44
000251,Malappuram,Kerala,2019,6,0.2194,0.1164,0.5177,-0.1113,-0.1961,32.56
000251,Malappuram,Kerala,2019,7,0.1312,0.056,0.5974,0.0133,-0.1797,27.7
000251,Malappuram,Kerala,2019,8,0.1298,0.1015,0.4112,-0.0243,-0.1457,31.02
000251,Malappuram,Kerala,2019,9,0.1393,0.0465,0.9824,0.0986,-0.0854,30.98
000251,Malappuram,Kerala,2019,10,0.0628,0.0563,0.9983,-0.0008,-0.3056,29.21
000251,Malappuram,Kerala,2019,11,0.1041,0.0656,0.8673,-0.1728,-0.2202,24.63
000251,Malappuram,Kerala,2019,12,0.1107,0.0532,0.9125,-0.1681,-0.1094,20.14
000251,Malappuram,Kerala,2020,1,0.1966,0.0509,0.6209,-0.1178,-0.1526,26.22
000251,Malappuram,Kerala,2020,2,0.1072,0.0905,0.5415,-0.1243,-0.2281,30.87
000251,Malappuram,Kerala,2020,3,0.0924,0.0366,0.6269,-0.015,-0.3304,30.24
000251,Malappuram,Kerala,2020,4,0.1176,0.0619,0.6028,-0.0975,-0.1296,23.35
000251,Malappuram,Kerala,2020,5,0.0596,-0.0006,0.8718,0.0008,-0.4172,29.09
000251,Malappuram,Kerala,2020,6,0.134,0.0918,0.7102,-0.0364,-0.1161,32.25
000251,Malappuram,Kerala,2020,7,0.1153,0.0625,0.7571,0.0435,-0.0807,27.76
000251,Malappuram,Kerala,2020,8,0.0614,0.0251,0.6294,-0.0117,-0.1453,26.05
000251,Malappuram,Kerala,2020,9,0.0847,0.0789,0.8635,-0.0846,-0.1125,27.07
000251,Malappuram,Kerala,2020,10,0.1301,0.0462,0.7482,-0.0906,-0.188,25.44
000251,Malappuram,Kerala,2020,11,0.0582,0.0638,0.6345,0.0611,-0.3097,30.97
000251,Malappuram,Kerala,2020,12,0.1065,0.0208,0.1988,-0.1508,-0.2509,26.47
000251,Malappuram,Kerala,2021,1,0.1451,0.0363,0.6409,-0.2115,-0.1611,24.1
000251,Malappuram,Kerala,2021,2,0.1338,0.079,0.3751,0.0539,-0.2455,29.09
000251,Malappuram,Kerala,2021,3,0.1382,0.0298,0.4949,-0.1339,-0.1542,29.75
000251,Malappuram,Kerala,2021,4,0.1698,0.0873,0.7846,-0.0301,-0.1203,26.79
000251,Malappuram,Kerala,2021,5,0.0723,0.0037,0.8098,-0.0962,-0.1666,19.56
000251,Malappuram,Kerala,2021,6,0.1121,0.1032,0.7096,-0.0779,-0.1217,35.14
000251,Malappuram,Kerala,2021,7,0.1332,0.0776,0.659,-0.0084,0.0104,36.65
000251,Malappuram,Kerala,2021,8,0.2188,0.081,0.8389,-0.1445,-0.1118,27.1
000251,Malappuram,Kerala,2021,9,0.1165,0.1028,0.865,-0.1315,-0.1276,27.25
000251,Malappuram,Kerala,2021,10,0.1334,0.0833,0.9399,-0.0042,-0.0854,25.0
000251,Malappuram,Kerala,2021,11,0.0662,0.0517,0.9852,-0.0939,-0.0569,26.74
000251,Malappuram,Kerala,2021,12,0.0988,0.0494,0.526,-0.045,-0.3294,22.52
000251,Malappuram,Kerala,2022,1,0.0869,0.0665,0.486,0.0861,-0.2002,28.23
000251,Malappuram,Kerala,2022,2,0.0499,0.0689,0.7538,-0.0841,-0.1686,28.73
000251,Malappuram,Kerala,2022,3,0.0549,0.0932,0.5532,0.0382,-0.3207,30.72
000251,Malappuram,Kerala,2022,4,0.1093,0.0528,0.5113,-0.0464,-0.1464,33.36
000251,Malappuram,Kerala,2022,5,0.1335,0.0378,0.5354,-0.0741,-0.0514,29.16
000251,Malappuram,Kerala,2022,6,0.1961,0.0829,0.3783,0.0114,-0.1293,32.89
000251,Malappuram,Kerala,2022,7,0.2276,0.1281,0.6342,-0.0628,-0.142,28.85
000251,Malappuram,Kerala,2022,8,0.1533,0.0464,0.6632,-0.1876,0.1051,28.51
000251,Malappuram,Kerala,2022,9,0.1237,0.0904,0.7858,-0.1874,-0.1786,33.47
000251,Malappuram,Kerala,2022,10,0.1437,0.0149,0.778,-0.0394,-0.2809,27.99
000251,Malappuram,Kerala,2022,11,0.015,0.0743,0.8311,-0.1272,-0.2006,29.27
000251,Malappuram,Kerala,2022,12,0.0887,-0.012,0.7617,-0.0035,-0.1314,32.19
000251,Malappuram,Kerala,2023,1,0.0934,0.0633,0.4949,-0.17,-0.3302,29.03
000251,Malappuram,Kerala,2023,2,0.1044,0.083,0.3389,-0.0789,-0.0274,28.35
000251,Malappuram,Kerala,2023,3,0.145,0.1203,0.8047,-0.214,-0.2312,29.08
000251,Malappuram,Kerala,2023,4,0.0968,0.0894,0.597,-0.1056,-0.0915,23.77
000251,Malappuram,Kerala,2023,5,0.1244,0.031,0.7163,-0.1293,-0.1487,26.36
000251,Malappuram,Kerala,2023,6,0.046,0.0848,0.4652,0.0947,-0.0536,31.38
000251,Malappuram,Kerala,2023,7,0.1309,0.0734,0.3051,0.0064,-0.2242,30.15
000251,Malappuram,Kerala,2023,8,0.0902,0.0925,0.6873,-0.1302,0.0251,28.61
000251,Malappuram,Kerala,2023,9,0.1009,0.1051,0.5775,-0.0386,0.0431,30.39
000251,Malappuram,Kerala,2023,10,0.1309,0.0466,0.5006,-0.1264,-0.4364,30.01
000251,Malappuram,Kerala,2023,11,0.1296,0.0054,0.6568,-0.3393,0.0136,26.28
000251,Malappuram,Kerala,2023,12,0.0743,0.0724,0.67,-0.2224,-0.1953,29.28
000252,Palakkad,Kerala,2019,1,0.0582,0.0737,0.4089,-0.0519,-0.3494,26.73
000252,Palakkad,Kerala,2019,2,0.0185,0.074,0.7875,0.0365,-0.2413,25.68
000252,Palakkad,Kerala,2019,3,0.1507,0.0518,0.5041,-0.1521,-0.1971,31.66
000252,Palakkad,Kerala,2019,4,0.0472,0.0895,0.573,-0.0027,-0.2207,30.51
000252,Palakkad,Kerala,2019,5,0.0585,0.0627,0.6978,-0.2488,-0.0363,23.64
000252,Palakkad,Kerala,2019,6,0.1992,0.0592,0.7753,0.009,-0.1446,26.54
000252,Palakkad,Kerala,2019,7,0.1327,0.0596,0.7152,-0.0181,-0.1896,25.52
000252,Palakkad,Kerala,2019,8,0.1243,0.0716,0.547,0.0054,-0.1321,32.15
000252,Palakkad,Kerala,2019,9,0.1637,0.0919,0.5743,0.0777,-0.0844,33.15
000252,Palakkad,Kerala,2019,10,0.1438,0.0439,0.5092,-0.0918,-0.2286,25.89
000252,Palakkad,Kerala,2019,11,0.0471,0.1077,0.3969,-0.254,-0.1614,25.83
000252,Palakkad,Kerala,2019,12,0.0851,0.0089,0.6611,-0.0773,-0.1049,29.66
000252,Palakkad,Kerala,2020,1,0.0855,0.0016,0.4804,-0.168,-0.3103,31.88
000252,Palakkad,Kerala,2020,2,0.1695,0.0346,0.7214,-0.0793,-0.2584,28.29
000252,Palakkad,Kerala,2020,3,0.0018,0.0028,0.6634,-0.0246,-0.1095,24.84
000252,Palakkad,Kerala,2020,4,0.1441,0.0699,0.6687,-0.1113,-0.2524,30.2
000252,Palakkad,Kerala,2020,5,0.1399,0.0437,0.6643,-0.0629,-0.2103,25.92
000252,Palakkad,Kerala,2020,6,0.1485,0.1,0.53,0.0677,-0.1836,34.65
000252,Palakkad,Kerala,2020,7,0.185,0.0608,0.457,-0.069,-0.1405,28.21
000252,Palakkad,Kerala,2020,8,0.1114,0.075,0.6465,-0.0881,-0.0043,32.57
